Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
59;;CEO only + Position +20% — hold ret_mean_14d_open;CEO only + Position +20%;CEO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
59;;CEO only + Position +20% — hold ret_mean_14d_news;CEO only + Position +20%;CEO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_mean_14d_open;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_mean_14d_news;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_mean_14d_open;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_mean_14d_news;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_mean_14d_open;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_mean_14d_news;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_mean_14d_open;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_mean_14d_news;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_mean_14d_open;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_mean_14d_news;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_mean_14d_open;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_mean_14d_news;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_mean_14d_open;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_mean_14d_news;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_mean_14d_open;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_mean_14d_news;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_mean_14d_open;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_mean_14d_news;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_mean_14d_open;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_mean_14d_news;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_mean_14d_open;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_mean_14d_news;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_mean_14d_open;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_mean_14d_news;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_mean_14d_open;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_mean_14d_news;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_high_30d_open;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_high_30d_news;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
54;;10% Owner — hold ret_high_30d_open;10% Owner;Solo insider con ruolo 10% Owner.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
54;;10% Owner — hold ret_high_30d_news;10% Owner;Solo insider con ruolo 10% Owner.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
57;;10% Owner + Value ≥500k — hold ret_high_30d_open;10% Owner + Value ≥500k;10% Owner e valore totale ≥ 500k $.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
57;;10% Owner + Value ≥500k — hold ret_high_30d_news;10% Owner + Value ≥500k;10% Owner e valore totale ≥ 500k $.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
59;;CEO only + Position +20% — hold ret_high_30d_open;CEO only + Position +20%;CEO e aumento posizione ≥20%.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
59;;CEO only + Position +20% — hold ret_high_30d_news;CEO only + Position +20%;CEO e aumento posizione ≥20%.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_high_30d_open;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_high_30d_news;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_high_30d_open;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_high_30d_news;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_high_30d_open;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_high_30d_news;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_high_30d_open;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_high_30d_news;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_high_30d_open;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_high_30d_news;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_high_30d_open;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_high_30d_news;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_high_30d_open;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_high_30d_news;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_high_30d_open;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_high_30d_news;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_high_30d_open;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_high_30d_news;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_high_30d_open;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_high_30d_news;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_high_30d_open;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_high_30d_news;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_high_30d_open;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_high_30d_news;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_high_30d_open;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $.;ret_high_30d_open;high;30;open;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_high_30d_news;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $.;ret_high_30d_news;high;30;news;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_low_30d_open;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_low_30d_news;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
54;;10% Owner — hold ret_low_30d_open;10% Owner;Solo insider con ruolo 10% Owner.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
54;;10% Owner — hold ret_low_30d_news;10% Owner;Solo insider con ruolo 10% Owner.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
57;;10% Owner + Value ≥500k — hold ret_low_30d_open;10% Owner + Value ≥500k;10% Owner e valore totale ≥ 500k $.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
57;;10% Owner + Value ≥500k — hold ret_low_30d_news;10% Owner + Value ≥500k;10% Owner e valore totale ≥ 500k $.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
59;;CEO only + Position +20% — hold ret_low_30d_open;CEO only + Position +20%;CEO e aumento posizione ≥20%.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
59;;CEO only + Position +20% — hold ret_low_30d_news;CEO only + Position +20%;CEO e aumento posizione ≥20%.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_low_30d_open;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
55;;10% Owner + Position +10% — hold ret_low_30d_news;10% Owner + Position +10%;10% Owner e aumento posizione ≥10%.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_low_30d_open;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
56;;10% Owner + Position +20% — hold ret_low_30d_news;10% Owner + Position +20%;10% Owner e aumento posizione ≥20%.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_low_30d_open;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
60;;CEO+CFO (combo) + Position +10% — hold ret_low_30d_news;CEO+CFO (combo) + Position +10%;CEO e CFO insieme e aumento posizione ≥10%.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_low_30d_open;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
61;;CEO+CFO (combo) + Position +20% — hold ret_low_30d_news;CEO+CFO (combo) + Position +20%;CEO e CFO insieme e aumento posizione ≥20%.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_low_30d_open;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
69;;Micro cap (≤50M) CEO/CFO — hold ret_low_30d_news;Micro cap (≤50M) CEO/CFO;Solo micro cap (market cap ≤50M) con insider CEO/CFO.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_low_30d_open;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
65;;Micro cap (≤100M) CEO/CFO — hold ret_low_30d_news;Micro cap (≤100M) CEO/CFO;Solo micro cap (market cap ≤100M) con insider CEO/CFO.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_low_30d_open;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
67;;Micro cap (≤250M) CEO/CFO — hold ret_low_30d_news;Micro cap (≤250M) CEO/CFO;Solo micro cap (market cap ≤250M) con insider CEO/CFO.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_low_30d_open;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
63;;Large cap (≥20B) CEO/CFO — hold ret_low_30d_news;Large cap (≥20B) CEO/CFO;Solo market cap ≥20B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_low_30d_open;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
64;;Large cap (≥50B) CEO/CFO — hold ret_low_30d_news;Large cap (≥50B) CEO/CFO;Solo market cap ≥50B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_low_30d_open;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
62;;Large cap (≥100B) CEO/CFO — hold ret_low_30d_news;Large cap (≥100B) CEO/CFO;Solo market cap ≥100B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_low_30d_open;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
70;;Micro cap (≤50M) Value ≥100k — hold ret_low_30d_news;Micro cap (≤50M) Value ≥100k;Micro cap (≤50M) con acquisti di valore ≥100k $.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_low_30d_open;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
66;;Micro cap (≤100M) Value ≥100k — hold ret_low_30d_news;Micro cap (≤100M) Value ≥100k;Micro cap (≤100M) con acquisti di valore ≥100k $.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_low_30d_open;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $.;ret_low_30d_open;low;30;open;;;;;0;0;;;;;;;;
68;;Micro cap (≤250M) Value ≥100k — hold ret_low_30d_news;Micro cap (≤250M) Value ≥100k;Micro cap (≤250M) con acquisti di valore ≥100k $.;ret_low_30d_news;low;30;news;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_mean_30d_open;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;;;;;0;0;;;;;;;;
58;;CEO + CFO (combo) — hold ret_mean_30d_news;CEO + CFO (combo);Cluster dove comprano sia CEO sia CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;;;;;0;0;;;;;;;;
54;;10% Owner — hold ret_mean_30d_open;10% Owner;Solo insider con ruolo 10% Owner. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;;;;;0;0;;;;;;;;
